date,state,district,station,latitude,longitude,elevation_m,rainfall_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_14d_mm,temp_max_c,temp_min_c,wind_kmh
2025-08-09,Assam,Kamrup,Guwahati,26.1,91.77,161.0,10.3,60.1,97.1,289.8,31.0,24.9,11.9
2025-08-10,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.7,51.7,82.2,242.8,30.3,25.0,5.7
2025-08-11,Assam,Kamrup,Guwahati,26.1,91.77,161.0,9.7,21.7,80.0,227.7,30.6,24.9,8.6
2025-08-12,Assam,Kamrup,Guwahati,26.1,91.77,161.0,64.9,76.3,137.3,268.8,30.2,25.0,9.6
2025-08-13,Assam,Kamrup,Guwahati,26.1,91.77,161.0,37.3,111.9,173.7,283.0,27.3,24.8,7.0
2025-08-14,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,102.2,163.6,269.8,32.2,24.3,5.9
2025-08-15,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.2,37.5,124.1,257.1,33.1,24.4,8.9
2025-08-16,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.2,113.8,210.9,34.6,25.2,8.6
2025-08-17,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.7,1.9,113.8,196.0,33.5,25.5,12.9
2025-08-18,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.4,2.1,104.5,184.5,33.9,25.8,10.8
2025-08-19,Assam,Kamrup,Guwahati,26.1,91.77,161.0,5.1,7.2,44.7,182.0,31.2,25.4,9.1
2025-08-20,Assam,Kamrup,Guwahati,26.1,91.77,161.0,4.3,9.8,11.7,185.4,30.1,24.8,6.5
2025-08-21,Assam,Kamrup,Guwahati,26.1,91.77,161.0,50.5,59.9,62.2,225.8,31.1,24.1,7.4
2025-08-22,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.6,55.4,62.6,186.7,32.2,24.1,9.9
2025-08-23,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.7,51.8,63.3,177.1,31.6,25.1,6.8
2025-08-24,Assam,Kamrup,Guwahati,26.1,91.77,161.0,25.9,27.2,87.5,201.3,29.8,24.5,9.7
2025-08-25,Assam,Kamrup,Guwahati,26.1,91.77,161.0,6.2,32.8,93.3,197.8,31.5,24.5,4.9
2025-08-26,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.2,32.3,88.4,133.1,33.9,24.5,9.8
2025-08-27,Assam,Kamrup,Guwahati,26.1,91.77,161.0,16.0,22.4,100.1,111.8,32.1,25.0,12.6
2025-08-28,Assam,Kamrup,Guwahati,26.1,91.77,161.0,15.0,31.2,64.6,126.8,29.7,24.9,7.9
2025-08-29,Assam,Kamrup,Guwahati,26.1,91.77,161.0,18.2,49.2,82.2,144.8,30.6,23.7,6.2
2025-08-30,Assam,Kamrup,Guwahati,26.1,91.77,161.0,13.9,47.1,95.4,158.7,30.2,23.8,7.1
2025-08-31,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.9,33.0,70.4,157.9,32.6,24.4,10.3
2025-09-01,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.5,15.3,64.7,158.0,34.3,24.9,13.0
2025-09-02,Assam,Kamrup,Guwahati,26.1,91.77,161.0,4.5,5.9,69.0,157.4,33.5,26.2,6.8
2025-09-03,Assam,Kamrup,Guwahati,26.1,91.77,161.0,8.4,13.4,61.4,161.5,34.5,25.6,10.9
2025-09-04,Assam,Kamrup,Guwahati,26.1,91.77,161.0,7.6,20.5,54.0,118.6,32.9,25.0,7.7
2025-09-05,Assam,Kamrup,Guwahati,26.1,91.77,161.0,7.5,23.5,43.3,125.5,31.5,25.6,6.3
2025-09-06,Assam,Kamrup,Guwahati,26.1,91.77,161.0,4.6,19.7,34.0,129.4,32.7,25.0,11.0
2025-09-07,Assam,Kamrup,Guwahati,26.1,91.77,161.0,14.0,26.1,47.1,117.5,31.6,24.5,11.1
2025-09-08,Assam,Kamrup,Guwahati,26.1,91.77,161.0,3.6,22.2,50.2,114.9,31.8,24.7,11.1
2025-09-09,Assam,Kamrup,Guwahati,26.1,91.77,161.0,6.6,24.2,52.3,121.3,32.5,24.7,11.2
2025-09-10,Assam,Kamrup,Guwahati,26.1,91.77,161.0,18.7,28.9,62.6,124.0,31.1,24.5,9.2
2025-09-11,Assam,Kamrup,Guwahati,26.1,91.77,161.0,7.1,32.4,62.1,116.1,32.0,24.7,9.4
2025-09-12,Assam,Kamrup,Guwahati,26.1,91.77,161.0,17.7,43.5,72.3,115.6,30.8,24.2,7.6
2025-09-13,Assam,Kamrup,Guwahati,26.1,91.77,161.0,14.9,39.7,82.6,116.6,31.4,24.7,14.1
2025-09-14,Assam,Kamrup,Guwahati,26.1,91.77,161.0,16.0,48.6,84.6,131.7,27.7,24.4,5.8
2025-09-15,Assam,Kamrup,Guwahati,26.1,91.77,161.0,14.4,45.3,95.4,145.6,28.1,24.5,7.1
2025-09-16,Assam,Kamrup,Guwahati,26.1,91.77,161.0,30.2,60.6,119.0,171.3,27.4,24.2,6.3
2025-09-17,Assam,Kamrup,Guwahati,26.1,91.77,161.0,9.2,53.8,109.5,172.1,30.2,23.8,10.3
2025-09-18,Assam,Kamrup,Guwahati,26.1,91.77,161.0,7.3,46.7,109.7,171.8,30.7,23.2,11.6
2025-09-19,Assam,Kamrup,Guwahati,26.1,91.77,161.0,8.9,25.4,100.9,173.2,31.5,24.1,10.1
2025-09-20,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.2,17.4,87.2,169.8,32.5,23.6,7.5
2025-09-21,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.6,11.7,72.8,157.4,33.4,24.2,9.3
2025-09-22,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.8,4.6,60.2,155.6,33.5,24.9,11.4
2025-09-23,Assam,Kamrup,Guwahati,26.1,91.77,161.0,5.8,9.2,35.8,154.8,32.9,24.1,11.3
2025-09-24,Assam,Kamrup,Guwahati,26.1,91.77,161.0,4.1,11.7,30.7,140.2,32.5,24.3,9.6
2025-09-25,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,9.9,23.4,133.1,33.8,24.7,11.1
2025-09-26,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,4.1,14.5,115.4,35.3,25.5,11.8
2025-09-27,Assam,Kamrup,Guwahati,26.1,91.77,161.0,4.4,4.4,17.7,104.9,31.2,25.8,14.3
2025-09-28,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.5,4.9,16.6,89.4,32.5,24.3,6.3
2025-09-29,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.2,5.1,15.0,75.2,33.6,24.1,6.6
2025-09-30,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.7,9.2,45.0,35.1,24.5,6.3
2025-10-01,Assam,Kamrup,Guwahati,26.1,91.77,161.0,13.5,13.7,18.6,49.3,27.2,24.5,11.7
2025-10-02,Assam,Kamrup,Guwahati,26.1,91.77,161.0,11.8,25.3,30.4,53.8,30.1,23.7,9.1
2025-10-03,Assam,Kamrup,Guwahati,26.1,91.77,161.0,4.6,29.9,35.0,49.5,30.2,24.7,12.0
2025-10-04,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.3,16.7,30.9,48.6,31.6,25.0,15.1
2025-10-05,Assam,Kamrup,Guwahati,26.1,91.77,161.0,8.3,13.2,38.7,55.3,28.4,23.9,8.5
2025-10-06,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.8,9.4,39.3,54.3,29.5,23.0,8.1
2025-10-07,Assam,Kamrup,Guwahati,26.1,91.77,161.0,2.2,11.3,41.5,50.7,31.3,23.4,10.5
2025-10-08,Assam,Kamrup,Guwahati,26.1,91.77,161.0,14.5,17.5,42.5,61.1,30.6,23.2,9.6
2025-10-09,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.1,17.8,31.8,62.2,30.5,23.4,5.9
2025-10-10,Assam,Kamrup,Guwahati,26.1,91.77,161.0,19.0,34.6,46.2,81.2,30.5,23.8,5.8
2025-10-11,Assam,Kamrup,Guwahati,26.1,91.77,161.0,18.7,38.8,64.6,95.5,28.7,22.5,5.2
2025-10-12,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.2,38.9,57.5,96.2,29.5,22.1,7.1
2025-10-13,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.6,20.5,57.3,96.6,31.0,22.5,5.9
2025-10-14,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.2,2.0,55.3,96.8,31.9,22.2,9.3
2025-10-15,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.2,1.0,41.0,83.5,33.1,22.6,6.8
2025-10-16,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.4,39.9,71.7,33.4,22.3,7.2
2025-10-17,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.2,20.9,67.1,33.8,21.2,9.2
2025-10-18,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,2.2,66.8,34.0,21.2,9.9
2025-10-19,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,1.0,58.5,33.8,21.5,8.0
2025-10-20,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.4,57.7,34.3,21.8,7.7
2025-10-21,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.2,55.5,33.9,20.7,8.6
2025-10-22,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,41.0,34.2,22.0,7.7
2025-10-23,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,39.9,32.7,22.6,15.5
2025-10-24,Assam,Kamrup,Guwahati,26.1,91.77,161.0,8.2,8.2,8.2,29.1,31.7,21.6,17.1
2025-10-25,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.7,9.9,9.9,12.1,30.6,20.7,10.7
2025-10-26,Assam,Kamrup,Guwahati,26.1,91.77,161.0,11.5,21.4,21.4,22.4,30.7,21.5,8.7
2025-10-27,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,13.2,21.4,21.8,31.2,21.6,11.3
2025-10-28,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.1,11.6,21.5,21.7,32.2,22.4,6.8
2025-10-29,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.1,0.2,21.6,21.6,29.5,22.5,5.4
2025-10-30,Assam,Kamrup,Guwahati,26.1,91.77,161.0,3.5,3.7,25.1,25.1,27.9,23.0,9.8
2025-10-31,Assam,Kamrup,Guwahati,26.1,91.77,161.0,13.8,17.4,30.7,38.9,25.8,21.1,10.7
2025-11-01,Assam,Kamrup,Guwahati,26.1,91.77,161.0,25.2,42.5,54.2,64.1,25.9,21.4,10.7
2025-11-02,Assam,Kamrup,Guwahati,26.1,91.77,161.0,2.7,41.7,45.4,66.8,27.1,22.0,13.4
2025-11-03,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.5,28.4,45.9,67.3,28.4,21.2,7.0
2025-11-04,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,3.2,45.8,67.3,29.9,20.8,11.2
2025-11-05,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.4,0.9,46.1,67.7,30.4,20.6,11.2
2025-11-06,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.4,0.8,43.0,68.1,29.3,22.1,8.9
2025-11-07,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.8,29.2,59.9,29.3,20.7,6.3
2025-11-08,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.4,4.0,58.2,29.4,19.3,7.4
2025-11-09,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,1.3,46.7,29.3,18.9,5.7
2025-11-10,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.8,46.7,28.7,18.6,6.9
2025-11-11,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.1,1.1,1.9,47.7,27.6,18.9,7.4
2025-11-12,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,1.1,1.5,47.6,27.5,18.4,5.8
2025-11-13,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.2,1.3,1.3,44.3,27.8,18.5,5.8
2025-11-14,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.2,1.3,30.5,27.7,17.8,5.7
2025-11-15,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.2,1.3,5.3,27.6,16.3,8.8
2025-11-16,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,1.3,2.6,27.6,15.7,10.7
2025-11-17,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,1.3,2.1,27.5,15.6,10.7
2025-11-18,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.2,2.1,27.9,14.6,10.2
2025-11-19,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.2,1.7,27.8,15.2,8.3
2025-11-20,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,1.3,27.8,16.4,6.1
2025-11-21,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.1,0.1,0.1,1.4,26.9,15.9,7.8
2025-11-22,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.5,1.6,1.6,2.9,26.2,17.4,8.8
2025-11-23,Assam,Kamrup,Guwahati,26.1,91.77,161.0,3.3,4.9,4.9,6.2,24.8,16.2,6.2
2025-11-24,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.4,5.2,5.3,6.6,25.2,16.5,10.0
2025-11-25,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,3.7,5.3,5.5,26.8,14.8,9.2
2025-11-26,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.4,5.3,5.5,27.2,14.9,11.7
2025-11-27,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,5.3,5.3,26.8,14.9,12.9
2025-11-28,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,5.2,5.3,27.5,13.8,7.1
2025-11-29,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.1,0.1,3.8,5.4,26.3,15.3,6.1
2025-11-30,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.1,0.5,5.4,25.9,15.5,5.6
2025-12-01,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.1,0.1,5.4,25.8,15.2,4.9
2025-12-02,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.5,0.5,0.6,5.9,25.3,16.3,4.5
2025-12-03,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.5,0.6,5.9,25.6,15.8,6.0
2025-12-04,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.5,0.6,5.9,25.8,15.2,8.2
2025-12-05,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.6,5.8,25.4,13.1,7.0
2025-12-06,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.5,4.3,25.1,12.8,6.5
2025-12-07,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.5,1.0,24.5,12.9,7.0
2025-12-08,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.5,0.6,24.7,13.4,7.4
2025-12-09,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.6,24.6,13.5,5.9
2025-12-10,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.6,24.5,12.4,6.7
2025-12-11,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.6,24.6,12.8,7.2
2025-12-12,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.6,24.6,12.1,8.4
2025-12-13,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.5,24.3,11.0,7.8
2025-12-14,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.5,24.6,12.5,6.2
2025-12-15,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.5,24.6,12.3,6.6
2025-12-16,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.0,24.4,13.4,6.1
2025-12-17,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.0,24.8,13.4,12.0
2025-12-18,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.0,25.5,12.4,7.2
2025-12-19,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.0,24.4,11.7,6.5
2025-12-20,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.0,24.1,12.7,8.4
2025-12-21,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.0,24.3,12.7,8.3
2025-12-22,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.0,24.1,12.1,6.1
2025-12-23,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.4,0.4,0.4,0.4,23.6,12.3,8.1
2025-12-24,Assam,Kamrup,Guwahati,26.1,91.77,161.0,2.6,3.0,3.0,3.0,22.2,17.1,6.9
2025-12-25,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.9,4.9,4.9,4.9,23.3,15.8,7.4
2025-12-26,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.1,4.6,5.0,5.0,23.2,13.2,6.9
2025-12-27,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.3,2.3,5.3,5.3,22.9,12.9,5.2
2025-12-28,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.4,5.3,5.3,22.6,13.0,6.5
2025-12-29,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.1,0.4,5.4,5.4,21.4,14.9,9.4
2025-12-30,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.7,0.8,5.7,6.1,19.7,14.5,8.4
2025-12-31,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.8,3.1,6.1,21.6,12.9,7.7
2026-01-01,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.7,1.2,6.1,22.4,10.8,6.4
2026-01-02,Assam,Kamrup,Guwahati,26.1,91.77,161.0,2.3,2.3,3.4,8.4,21.8,12.1,10.4
2026-01-03,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.4,3.7,4.5,9.8,21.6,13.1,10.8
2026-01-04,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.5,5.2,6.0,11.3,20.7,12.4,10.4
2026-01-05,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,2.9,5.9,11.3,19.5,12.1,7.9
2026-01-06,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,1.5,5.2,10.9,20.3,11.9,7.4
2026-01-07,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,5.2,8.3,21.4,11.0,7.1
2026-01-08,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,5.2,6.4,22.5,9.8,9.5
2026-01-09,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,2.9,6.3,23.0,10.7,6.8
2026-01-10,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,1.5,6.0,23.5,11.4,6.3
2026-01-11,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,6.0,23.9,12.5,6.1
2026-01-12,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,5.9,24.5,12.7,7.8
2026-01-13,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,5.2,24.1,11.5,6.9
2026-01-14,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,5.2,24.1,11.2,5.8
2026-01-15,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,5.2,23.7,12.4,7.6
2026-01-16,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,2.9,24.4,12.6,8.1
2026-01-17,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,1.5,24.4,12.2,6.8
2026-01-18,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.0,24.3,14.5,7.5
2026-01-19,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.0,25.0,14.0,7.2
2026-01-20,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.6,0.6,0.6,0.6,24.2,14.3,6.5
2026-01-21,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.6,0.6,0.6,24.3,12.9,8.1
2026-01-22,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.6,0.6,0.6,24.8,13.8,7.0
2026-01-23,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.6,0.6,25.1,12.4,9.7
2026-01-24,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.6,0.6,24.1,12.3,7.3
2026-01-25,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.6,0.6,24.3,13.0,6.6
2026-01-26,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.6,0.6,24.6,13.4,7.6
2026-01-27,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.6,25.5,12.6,7.2
2026-01-28,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.6,25.4,13.5,6.8
2026-01-29,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.6,25.2,14.2,8.3
2026-01-30,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.2,0.2,0.2,0.8,24.0,14.8,7.9
2026-01-31,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.2,0.2,0.8,24.5,13.4,7.5
2026-02-01,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.2,0.2,0.8,25.3,13.5,6.7
2026-02-02,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.2,0.8,25.7,13.7,6.7
2026-02-03,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.2,0.2,26.4,13.8,9.4
2026-02-04,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.2,0.2,26.3,12.8,8.4
2026-02-05,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.2,0.2,25.6,15.8,8.2
2026-02-06,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.2,25.2,12.3,9.1
2026-02-07,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.2,25.4,14.1,8.0
2026-02-08,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.2,25.7,15.7,7.2
2026-02-09,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.2,26.6,13.3,10.6
2026-02-10,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.2,26.3,13.2,7.8
2026-02-11,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.2,27.4,14.0,6.9
2026-02-12,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.2,27.2,14.4,9.4
2026-02-13,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.0,27.7,14.5,10.1
2026-02-14,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.0,27.9,15.5,9.7
2026-02-15,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.4,0.4,0.4,0.4,26.6,15.6,6.3
2026-02-16,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.4,0.4,0.4,27.8,14.9,11.6
2026-02-17,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.4,0.4,0.4,29.3,13.0,10.3
2026-02-18,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.4,0.4,30.0,14.7,8.3
2026-02-19,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.4,0.4,30.8,14.9,8.3
2026-02-20,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.4,0.4,30.9,15.8,10.2
2026-02-21,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.4,0.4,29.6,19.2,8.0
2026-02-22,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,0.0,0.4,29.0,18.7,15.0
2026-02-23,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.2,0.2,0.2,0.6,27.9,15.6,9.7
2026-02-24,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.9,1.1,1.1,1.5,27.7,16.3,14.2
2026-02-25,Assam,Kamrup,Guwahati,26.1,91.77,161.0,5.8,6.9,6.9,7.3,27.8,16.0,9.8
2026-02-26,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,6.7,6.9,7.3,28.1,17.1,9.8
2026-02-27,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.1,5.9,7.0,7.4,27.2,17.4,11.6
2026-02-28,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.3,0.4,7.3,7.7,25.8,15.9,9.2
2026-03-01,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.1,0.5,7.4,7.4,25.0,16.9,16.6
2026-03-02,Assam,Kamrup,Guwahati,26.1,91.77,161.0,2.6,3.0,9.8,10.0,26.4,16.4,12.3
2026-03-03,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,2.7,8.9,10.0,29.1,15.7,9.0
2026-03-04,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,2.6,3.1,10.0,30.1,16.5,8.7
2026-03-05,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,3.1,10.0,31.2,16.7,10.1
2026-03-06,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,3.0,10.0,31.8,17.6,11.8
2026-03-07,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.0,0.0,2.7,10.0,31.7,19.3,9.0
2026-03-08,Assam,Kamrup,Guwahati,26.1,91.77,161.0,6.2,6.2,8.8,16.2,30.7,20.8,16.0
2026-03-09,Assam,Kamrup,Guwahati,26.1,91.77,161.0,16.9,23.1,23.1,32.9,29.2,19.4,17.1
2026-03-10,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.5,23.6,23.6,32.5,30.9,19.0,10.9
2026-03-11,Assam,Kamrup,Guwahati,26.1,91.77,161.0,0.9,18.3,24.5,27.6,31.4,20.1,10.8
2026-03-12,Assam,Kamrup,Guwahati,26.1,91.77,161.0,19.1,20.5,43.6,46.7,24.9,20.3,10.5
2026-03-13,Assam,Kamrup,Guwahati,26.1,91.77,161.0,17.5,37.5,61.1,64.1,22.4,18.9,10.1
2026-03-14,Assam,Kamrup,Guwahati,26.1,91.77,161.0,1.6,38.2,62.7,65.4,24.0,18.8,12.3
2026-03-15,Assam,Kamrup,Guwahati,26.1,91.77,161.0,7.9,27.0,64.4,73.2,24.5,17.8,11.2
2026-03-16,Assam,Kamrup,Guwahati,26.1,91.77,161.0,6.3,15.8,53.8,76.9,24.6,16.9,12.5
